portfolio_id,return
PF00002146,0.030025161621254813
PF00002148,0.030025161621254813
PF00002149,0.030025161621254813
PF00002152,0.030025161621254813
PF00002154,0.030025161621254813
PF00002158,0.030025161621254813
PF00002159,0.030025161621254813
PF00002163,0.030025161621254813
PF00002164,0.030761560106556663
PF00002165,0.030025161621254813
PF00002169,0.030025161621254813
PF00002170,0.030025161621254813
PF00002175,0.030761560106556663
PF00002185,0.030025161621254813
PF00002190,0.030025161621254813
PF00002192,0.030025161621254813
PF00002193,0.030025161621254813
PF00002194,0.030025161621254813
PF00002196,0.030025161621254813
PF00002197,0.030761560106556663
PF00002199,0.030025161621254813
PF00002200,0.030025161621254813
PF00002206,0.030025161621254813
PF00002208,0.030025161621254813
PF00002211,0.030025161621254813
PF00002213,0.030025161621254813
PF00002214,0.030761560106556663
PF00002216,0.030025161621254813
PF00002217,0.030025161621254813
PF00002223,0.030025161621254813
PF00002224,0.030025161621254813
PF00002230,0.030025161621254813
PF00002232,0.030025161621254813
PF00002238,0.030025161621254813
PF00002239,0.030025161621254813
PF00002240,0.030025161621254813
PF00002251,0.0282157687235404
PF00002252,0.0282157687235404
PF00002253,0.0282157687235404
PF00002255,0.0282157687235404
PF00002265,0.02803083698743303
PF00002267,0.0282157687235404
PF00002271,0.0282157687235404
PF00002269,0.0282157687235404
PF00002273,0.0282157687235404
PF00002278,0.030025161621254813
PF00002282,0.030761560106556663
PF00002285,0.030025161621254813
PF00002286,0.030025161621254813
PF00002287,0.030025161621254813
PF00002292,0.030025161621254813
PF00002298,0.030025161621254813
PF00002302,0.030025161621254813
PF00002316,0.030025161621254813
PF00002317,0.030025161621254813
PF00002320,0.030025161621254813
PF00002324,0.030025161621254813
PF00002326,0.030025161621254813
PF00002333,0.030025161621254813
PF00002335,0.03631550174931392
PF00002342,0.030025161621254813
PF00002344,0.030025161621254813
PF00002345,0.030025161621254813
PF00002349,0.030025161621254813
PF00002350,0.030025161621254813
PF00002352,0.030025161621254813
PF00002355,0.030025161621254813
PF00002361,0.030025161621254813
PF00002371,0.030025161621254813
PF00002369,0.030025161621254813
PF00002376,0.030025161621254813
PF00002378,0.030025161621254813
PF00002381,0.030025161621254813
PF00002383,0.030025161621254813
PF00002384,0.030025161621254813
PF00002385,0.030025161621254813
PF00002391,0.030025161621254813
PF00002398,0.030025161621254813
PF00002400,0.030025161621254813
PF00002401,0.030025161621254813
PF00002402,0.030761560106556663
PF00002406,0.030025161621254813
PF00002408,0.03248624458213751
PF00002411,0.030025161621254813
PF00002413,0.030025161621254813
PF00002417,0.030025161621254813
PF00002429,0.030025161621254813
PF00002435,0.030025161621254813
PF00002439,0.030025161621254813
PF00002440,0.030025161621254813
PF00002441,0.030025161621254813
PF00002447,0.030025161621254813
PF00002453,0.030025161621254813
PF00002451,0.03248624458213751
PF00002455,0.030025161621254813
PF00002457,0.022073218710684562
PF00002469,0.022073218710684562
PF00002474,0.022073218710684562
PF00002475,0.022073218710684562
PF00002476,0.030025161621254813
PF00002480,0.030025161621254813
PF00002492,0.022073218710684562
PF00002496,0.022073218710684562
PF00002506,0.022073218710684562
PF00002516,0.022073218710684562
PF00002518,0.030025161621254813
PF00002521,0.030025161621254813
PF00002522,0.022073218710684562
PF00002524,0.022073218710684562
PF00002525,0.030025161621254813
PF00002530,0.022073218710684562
PF00002532,0.030025161621254813
PF00002543,0.030025161621254813
PF00002547,0.030025161621254813
PF00002548,0.03248624458213751
PF00002551,0.022073218710684562
PF00002553,0.022073218710684562
PF00002560,0.022073218710684562
PF00002571,0.030025161621254813
PF00002572,0.022073218710684562
PF00002582,0.022073218710684562
PF00002583,0.022073218710684562
PF00002589,0.030025161621254813
PF00002590,0.030025161621254813
PF00002593,0.030025161621254813
PF00002594,0.022073218710684562
PF00002595,0.022073218710684562
PF00002600,0.022073218710684562
PF00002598,0.030025161621254813
PF00002601,0.022073218710684562
PF00002605,0.030025161621254813
PF00002606,0.030025161621254813
PF00002608,0.022073218710684562
PF00002630,0.030025161621254813
PF00002628,0.022073218710684562
PF00002631,0.030025161621254813
PF00002632,0.030025161621254813
PF00002634,0.022073218710684562
PF00002637,0.030025161621254813
PF00002639,0.030025161621254813
PF00002641,0.022073218710684562
PF00002642,0.030025161621254813
PF00002643,0.030025161621254813
PF00002653,0.022073218710684562
PF00002656,0.030025161621254813
PF00002658,0.030025161621254813
PF00002664,0.030025161621254813
PF00002665,0.030025161621254813
PF00002670,0.030025161621254813
PF00002675,0.020438023403959445
PF00002678,0.030025161621254813
PF00002680,0.030025161621254813
PF00002681,0.022073218710684562
PF00002682,0.022073218710684562
PF00002684,0.022073218710684562
PF00002689,0.022073218710684562
PF00002691,0.022073218710684562
PF00002694,0.030025161621254813
PF00002700,0.030025161621254813
PF00002702,0.030025161621254813
PF00002713,0.035170061100235635
PF00002711,0.030025161621254813
PF00002715,0.022073218710684562
PF00002716,0.022073218710684562
PF00002718,0.030025161621254813
PF00002723,0.022073218710684562
PF00002725,0.030025161621254813
PF00002747,0.03248624458213751
PF00002737,0.022073218710684562
PF00002738,0.022073218710684562
PF00002740,0.03248624458213751
PF00002746,0.030025161621254813
PF00002749,0.030025161621254813
PF00002750,0.030025161621254813
PF00002754,0.022073218710684562
PF00002755,0.022073218710684562
PF00002777,0.022073218710684562
PF00002775,0.030025161621254813
PF00002779,0.022073218710684562
PF00002780,0.030025161621254813
PF00002783,0.030025161621254813
PF00002793,0.022073218710684562
PF00002797,0.03248624458213751
PF00002805,0.022073218710684562
PF00002811,0.030025161621254813
PF00002812,0.02285693157099873
PF00002814,0.022073218710684562
PF00002815,0.022073218710684562
PF00002821,0.022073218710684562
PF00002827,0.030025161621254813
PF00002828,0.03248624458213751
PF00002834,0.022073218710684562
PF00002841,0.030025161621254813
PF00002843,0.022073218710684562
PF00002849,0.022073218710684562
PF00002855,0.030025161621254813
PF00002856,0.022073218710684562
PF00002857,0.030025161621254813
PF00002862,0.030025161621254813
PF00002868,0.022073218710684562
PF00002869,0.022073218710684562
PF00002866,0.030025161621254813
PF00002867,0.022073218710684562
PF00002892,0.030025161621254813
PF00002879,0.022073218710684562
PF00002881,0.03248624458213751
PF00002883,0.030025161621254813
PF00002885,0.020438023403959445
PF00002887,0.022073218710684562
PF00002888,0.03248624458213751
PF00002910,0.030025161621254813
PF00002911,0.030025161621254813
PF00002943,0.02025380169285388
PF00002913,0.02025380169285388
PF00002915,0.02025380169285388
PF00002919,0.030025161621254813
PF00002922,0.030025161621254813
PF00002923,0.030025161621254813
PF00002928,0.030025161621254813
PF00002929,0.02025380169285388
PF00002930,0.02025380169285388
PF00002935,0.030025161621254813
PF00002939,0.030025161621254813
PF00002937,0.01696616002959147
PF00002938,0.02025380169285388
PF00002945,0.030025161621254813
PF00002954,0.030025161621254813
PF00002958,0.02025380169285388
PF00002960,0.02025380169285388
PF00002962,0.030851049275412396
PF00002969,0.01696616002959147
PF00002970,0.03248624458213751
PF00002979,0.030025161621254813
PF00002973,0.030025161621254813
PF00002974,0.030025161621254813
PF00002978,0.02025380169285388
PF00002984,0.02025380169285388
PF00002988,0.030025161621254813
PF00002992,0.030025161621254813
PF00002994,0.02025380169285388
PF00002996,0.030025161621254813
PF00003004,0.02025380169285388
PF00003006,0.030025161621254813
PF00003010,0.030025161621254813
PF00003014,0.027071511437941845
PF00003016,0.02025380169285388
PF00003024,0.02025380169285388
PF00003028,0.02025380169285388
PF00003031,0.030025161621254813
PF00003041,0.030025161621254813
PF00003042,0.030025161621254813
PF00003043,0.02025380169285388
PF00003044,0.02025380169285388
PF00003046,0.030025161621254813
PF00003052,0.024156979920000782
PF00003057,0.009771833452721153
PF00003061,0.024156979920000782
PF00003062,0.009771833452721153
PF00003063,0.009771833452721153
PF00003065,0.009855315013977245
PF00003066,0.009771833452721153
PF00003068,0.024156979920000782
PF00003069,0.028511121626068548
PF00003070,0.028511121626068548
PF00003073,0.024156979920000782
PF00003074,0.009771833452721153
PF00003077,0.024156979920000782
PF00003085,0.024156979920000782
PF00003087,0.009771833452721153
PF00003092,0.024156979920000782
PF00003094,0.024156979920000782
PF00003097,0.009771833452721153
PF00003101,0.009771833452721153
PF00003103,0.009771833452721153
PF00003106,0.024156979920000782
PF00003107,0.026875926319343435
PF00003109,0.024156979920000782
PF00003111,0.015469873206696676
PF00003130,0.024156979920000782
PF00003125,0.009771833452721153
PF00003128,0.023268370002426722
PF00003132,0.024156979920000782
PF00003136,0.024156979920000782
PF00003139,0.009771833452721153
PF00003147,0.028511121626068548
PF00003150,0.012344404710315029
PF00003160,0.024156979920000782
PF00003162,0.024156979920000782
PF00003170,0.024156979920000782
PF00003177,0.028511121626068548
PF00003183,0.01938334756016201
PF00003184,0.02045894964348611
PF00003187,0.007009673216122064
PF00003193,0.01938334756016201
PF00003195,0.02045894964348611
PF00003197,0.007009673216122064
PF00003201,0.01938334756016201
PF00003202,0.01938334756016201
PF00003207,0.01938334756016201
PF00003212,0.01938334756016201
PF00003213,0.007620550394956067
PF00003218,0.02045894964348611
PF00003219,0.01938334756016201
PF00003225,0.01938334756016201
PF00003227,0.01938334756016201
PF00003230,0.01938334756016201
PF00003232,0.007620550394956067
PF00003240,0.007620550394956067
PF00003242,0.02045894964348611
PF00003243,0.02045894964348611
PF00003245,0.01938334756016201
PF00003251,0.02027401790737874
PF00003254,0.01938334756016201
PF00003257,0.01938334756016201
PF00003258,0.007620550394956067
PF00003265,0.02045894964348611
PF00003268,0.007620550394956067
PF00003269,0.01938334756016201
PF00003270,0.01938334756016201
PF00003273,0.01938334756016201
PF00003274,0.01938334756016201
PF00003275,0.007620550394956067
PF00003287,0.00579962662394627
PF00003289,0.00579962662394627
PF00003290,0.016693836264576246
PF00003294,0.016693836264576246
PF00003295,0.016693836264576246
PF00003296,0.01622556957826183
PF00003299,0.016693836264576246
PF00003314,0.01622556957826183
PF00003316,0.00579962662394627
PF00003318,0.016693836264576246
PF00003326,0.01622556957826183
PF00003327,0.008728016862701598
PF00003329,0.016693836264576246
PF00003334,0.016693836264576246
PF00003336,0.00579962662394627
PF00003342,0.016693836264576246
PF00003343,0.016693836264576246
PF00003344,0.016693836264576246
PF00003346,0.01622556957826183
PF00003352,0.005188749445112267
PF00003360,0.00579962662394627
PF00003366,0.00579962662394627
PF00003370,0.016693836264576246
PF00003375,0.00579962662394627
PF00003377,0.016693836264576246
PF00003379,0.00579962662394627
PF00003382,0.016693836264576246
PF00003387,0.016693836264576246
PF00003388,0.00579962662394627
PF00003389,0.00579962662394627
PF00003392,0.00579962662394627
PF00003393,0.016693836264576246
PF00003394,0.016693836264576246
PF00003399,0.005883108185202364
PF00003400,0.00579962662394627
PF00003403,0.00579962662394627
PF00003406,0.016693836264576246
PF00003407,0.016693836264576246
PF00003408,0.01622556957826183
PF00003413,0.012758200754095023
PF00003414,0.016693836264576246
PF00003417,0.016693836264576246
PF00003421,0.016693836264576246
PF00003425,0.005188749445112267
PF00003429,0.016693836264576246
PF00003434,0.01622556957826183
PF00003437,0.00579962662394627
PF00003439,0.016693836264576246
PF00003441,0.01622556957826183
PF00003442,0.016693836264576246
PF00003449,0.016693836264576246
PF00003452,0.016693836264576246
PF00003455,0.016693836264576246
PF00003470,0.00579962662394627
PF00003474,0.016693836264576246
PF00003477,0.016693836264576246
PF00003482,0.0050862675048205614
PF00003485,0.01225760422064937
PF00003489,0.009021461933370348
PF00003490,0.01225760422064937
PF00003492,0.0050862675048205614
PF00003493,0.0050862675048205614
PF00003495,0.0050862675048205614
PF00003499,0.01157787540146075
PF00003501,0.01157787540146075
PF00003504,0.01225760422064937
PF00003505,0.01225760422064937
PF00003511,0.01225760422064937
PF00003513,0.0050862675048205614
PF00003514,0.0050862675048205614
PF00003517,0.01225760422064937
PF00003518,0.01225760422064937
PF00003521,0.01225760422064937
PF00003523,0.01157787540146075
PF00003530,0.01225760422064937
PF00003535,0.004290959057867597
PF00003537,0.01225760422064937
PF00003560,0.01225760422064937
PF00003563,0.01225760422064937
PF00003566,0.01157787540146075
PF00003569,0.01225760422064937
PF00003572,0.009021461933370348
PF00003574,0.0050862675048205614
PF00003575,0.0050862675048205614
PF00003583,0.0050862675048205614
PF00003586,0.01225760422064937
PF00003591,0.01225760422064937
PF00003599,0.010039087594096243
PF00003605,0.01225760422064937
PF00003616,0.01225760422064937
PF00003619,0.01157787540146075
PF00003623,0.01225760422064937
PF00003624,0.009021461933370348
PF00003627,0.01225760422064937
PF00003632,0.01225760422064937
PF00003633,0.01225760422064937
PF00003640,0.01157787540146075
PF00003642,0.01225760422064937
PF00003645,0.0050862675048205614
PF00003647,0.01225760422064937
PF00003653,0.01225760422064937
PF00003657,0.0050862675048205614
PF00003659,0.0050862675048205614
PF00003660,0.0050862675048205614
PF00003661,0.0050862675048205614
PF00003662,0.01225760422064937
PF00003665,0.01225760422064937
PF00003667,0.01225760422064937
PF00003668,0.01225760422064937
PF00003672,0.0050862675048205614
PF00003673,0.01225760422064937
PF00003678,0.0050862675048205614
PF00003685,0.0050862675048205614
PF00003689,0.01157787540146075
PF00003690,0.0050862675048205614
PF00003699,0.0050862675048205614
PF00003700,0.0050862675048205614
PF00003706,0.01225760422064937
PF00003714,0.0050862675048205614
PF00003719,0.0050862675048205614
PF00003723,0.01157787540146075
PF00003726,0.010039087594096243
PF00003733,0.004345064677572391
PF00003734,0.004004829318043513
PF00003738,0.01225760422064937
PF00003740,0.01225760422064937
PF00003742,0.01225760422064937
PF00003748,0.0050862675048205614
PF00003751,0.01225760422064937
PF00003754,0.01225760422064937
PF00003755,0.01157787540146075
PF00003756,0.01225760422064937
PF00003758,0.01225760422064937
PF00003759,0.007315164520373688
PF00003764,0.011392943665353383
PF00003765,0.0050862675048205614
PF00003766,0.01225760422064937
PF00003767,0.0050862675048205614
PF00003772,0.01225760422064937
PF00003776,0.01225760422064937
PF00003779,0.004373667165197045
PF00003784,0.01225760422064937
PF00003791,0.00925628920764037
PF00003797,0.0050862675048205614
PF00003799,0.004148135966063488
PF00003803,0.004148135966063488
PF00003808,0.009981830872036428
PF00003813,0.0035238352949670507
PF00003818,0.00994909876547566
PF00003821,0.006443553532390318
PF00003822,0.009067741353764874
PF00003830,0.004373667165197045
PF00003836,0.00994909876547566
PF00003837,0.004345064677572391
PF00003838,0.009981830872036428
PF00003844,0.009981830872036428
PF00003846,0.01157787540146075
PF00003850,0.0050862675048205614
PF00003851,0.0050862675048205614
PF00003852,0.0050862675048205614
PF00003855,0.0031835999354381727
PF00003857,0.0031835999354381727
PF00003865,0.009981830872036428
PF00003870,0.0035238352949670507
PF00003872,0.0035238352949670507
PF00003873,0.0035238352949670507
PF00003878,0.00994909876547566
PF00003880,0.00994909876547566
PF00003883,0.009981830872036428
PF00003886,0.0035238352949670507
PF00003888,0.005714946485656862
PF00003889,0.007930403539291662
PF00003895,0.01157787540146075
PF00003898,0.0050862675048205614
PF00003899,0.009981830872036428
PF00003902,0.004746032145291683
PF00003904,0.008326610708256377
PF00003905,0.0050862675048205614
PF00003913,0.00814167897214901
PF00003916,0.004829513706547777
PF00003918,0.004746032145291683
PF00003919,0.004746032145291683
PF00003931,0.008326610708256377
PF00003932,0.005783296934845793
PF00003933,0.008326610708256377
PF00003938,0.008326610708256377
PF00003939,0.0050862675048205614
PF00003948,0.0035238352949670507
PF00003952,0.005677152495834665
PF00003953,0.005677152495834665
PF00003954,0.0031835999354381727
PF00003956,0.008326610708256377
PF00003960,0.00829387860169561
PF00003961,0.004004829318043513
PF00003963,0.004345064677572391
PF00003964,0.004004829318043513
PF00003966,0.008326610708256377
PF00003968,0.008945228787610553
PF00003969,0.0050862675048205614
PF00003971,0.0050862675048205614
PF00003972,0.008326610708256377
PF00003973,0.008326610708256377
PF00003976,0.00829387860169561
PF00003980,0.005144300884828229
PF00003981,0.00829387860169561
PF00003984,0.0050862675048205614
PF00003985,0.0050862675048205614
PF00003987,0.0050862675048205614
PF00003989,0.008326610708256377
PF00003991,0.008326610708256377
PF00003992,0.008945228787610553
PF00003994,0.004141499510537314
PF00003996,0.004141499510537314
PF00003997,0.003801264151008435
PF00003999,0.0034885962791768384
PF00004001,0.0031483609196479604
PF00004006,0.006733890055194257
PF00004009,0.004141499510537314
PF00004010,0.007361880693178542
PF00004011,0.006733890055194257
PF00004014,0.006733890055194257
PF00004015,0.007361880693178542
PF00004018,0.003801264151008435
PF00004020,0.005845280137620196
PF00004021,0.006733890055194257
PF00004022,0.005370658676376125
PF00004028,0.0032486037763988147
PF00004030,0.006733890055194257
PF00004031,0.007361880693178542
PF00004039,0.003801264151008435
PF00004040,0.003801264151008435
PF00004043,0.006733890055194257
PF00004045,0.006733890055194257
PF00004046,0.003801264151008435
PF00004047,0.007361880693178542
PF00004048,0.003801264151008435
PF00004052,0.0031483609196479604
PF00004055,0.0034885962791768384
PF00004059,0.005668129228013604
PF00004063,0.006733890055194257
PF00004067,0.004731662626358561
PF00004073,0.00557490437560009
PF00004077,0.004141499510537314
PF00004082,0.0028631326122513616
PF00004094,0.004141499510537314
PF00004096,0.005029797427449049
PF00004097,0.004141499510537314
PF00004098,0.004141499510537314
PF00004099,0.003801264151008435
PF00004113,0.003801264151008435
PF00004114,0.003801264151008435
PF00004115,0.0038847457122645284
PF00004117,0.005029797427449049
PF00004134,0.0030600613237602645
PF00004136,0.0030600613237602645
PF00004122,0.004141499510537314
PF00004124,0.004141499510537314
PF00004129,0.004627981543981462
PF00004131,0.007361880693178542
PF00004132,0.004141187509874988
